host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,11.225643,11.737096,9.994016,10.001260,10.041741,10.001104,11.789687,10.670551,11.749799,10.419122
total_packets,2157,9647,3363,3357,5170,5219,3628,2275,8447,2292
min_delay,0.100363,0.100128,0.100580,0.100158,0.100130,0.100321,0.103473,0.106150,0.100143,0.100577
max_delay,2.249770,2.428781,0.401081,0.402675,0.422415,0.425253,5.029297,2.466118,3.287489,1.382681
avg_delay,0.783955,1.281044,0.116887,0.118366,0.127060,0.111396,2.502097,0.779217,1.800999,0.747392
avg_jitter,0.005842,0.001448,0.002138,0.002228,0.001554,0.001511,0.004926,0.005511,0.001658,0.005868
sd_delay,0.609576,0.694194,0.045356,0.046050,0.036158,0.033235,1.113350,0.528383,0.960482,0.272662
avg_bit_rate,1537.194796,6575.391392,2692.010899,2685.261657,4118.807685,4174.739109,2461.812599,1705.628885,5751.247319,1759.841184
avg_pkt_rate,192.149349,821.923924,336.501362,335.657707,514.850961,521.842389,307.726575,213.203611,718.905915,219.980148
