host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,10.370880,11.760564,9.997500,10.002339,10.060771,9.999956,12.151054,10.578614,11.800196,10.895699
total_packets,2321,9647,3411,3436,5282,5322,3832,2305,8476,2095
min_delay,0.100227,0.100262,0.100562,0.100192,0.101279,0.100270,0.103200,0.112407,0.100265,0.100447
max_delay,1.041315,2.632544,0.387132,0.409000,0.418912,0.427932,4.998222,2.392616,3.646822,2.526660
avg_delay,0.446292,1.367849,0.115588,0.119144,0.147694,0.111279,2.612711,0.769967,1.986479,1.341040
avg_jitter,0.005028,0.001432,0.002079,0.002110,0.001485,0.001428,0.004818,0.005134,0.001669,0.007017
sd_delay,0.232823,0.755464,0.042202,0.047231,0.028755,0.033758,1.139444,0.528429,1.070509,0.697316
avg_bit_rate,1790.397729,6562.270313,2729.482371,2748.157206,4200.075720,4257.618734,2522.908712,1743.139508,5746.345230,1538.221641
avg_pkt_rate,223.799716,820.283789,341.185296,343.519651,525.009465,532.202342,315.363589,217.892438,718.293154,192.277705
