host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,10.618720,11.723464,10.002446,10.001896,10.008062,10.000561,11.917789,10.672191,11.868692,10.347904
total_packets,2276,9658,3354,3331,5149,5227,3677,2291,8565,2167
min_delay,0.100397,0.100344,0.100453,0.100286,0.100190,0.100135,0.102363,0.103558,0.100145,0.100755
max_delay,0.962975,2.277660,0.403316,0.406308,0.419243,0.429049,5.161510,2.620482,3.390962,1.985866
avg_delay,0.533218,1.171394,0.116939,0.119145,0.121169,0.112635,2.543004,0.828955,1.792304,1.106733
avg_jitter,0.005058,0.001450,0.002176,0.002282,0.001576,0.001481,0.004918,0.005824,0.001635,0.006177
sd_delay,0.287215,0.637190,0.045785,0.046988,0.034187,0.035571,1.179173,0.532076,1.022342,0.570654
avg_bit_rate,1714.707611,6590.543546,2682.543850,2664.294850,4115.881776,4181.365425,2468.243061,1717.360568,5773.171972,1675.315117
avg_pkt_rate,214.338451,823.817943,335.317981,333.036856,514.485222,522.670678,308.530383,214.670071,721.646497,209.414390
