host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,60.000577,60.792165,60.000851,60.898864,60.000463,60.966002,60.006418,60.201194,60.000424,60.191051
total_packets,57685,26091,54638,25716,40845,25918,40873,25315,30895,25168
min_delay,0.100114,0.100021,0.100290,0.100020,0.100105,0.100019,0.100092,0.100021,0.100220,0.100018
max_delay,0.287953,0.132398,0.288599,0.133858,0.279660,0.134272,0.282427,0.134014,0.276925,0.133992
avg_delay,0.102550,0.100662,0.102789,0.100640,0.102802,0.100656,0.102904,0.100645,0.103505,0.100649
avg_jitter,0.000775,0.000528,0.000808,0.000496,0.001029,0.000503,0.001043,0.000492,0.001338,0.000498
sd_delay,0.006156,0.001849,0.007627,0.001733,0.005091,0.001775,0.005752,0.001735,0.006035,0.001773
avg_bit_rate,7691.421272,4142.235301,7285.081723,4151.012687,5446.083870,3456.801367,5450.281110,2680.791055,4119.408856,2678.630702
avg_pkt_rate,961.427659,517.779413,910.635215,518.876586,680.760484,432.100171,681.285139,335.098882,514.926107,334.828838
