host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,60.000319,60.733334,59.998781,61.117432,59.997310,60.999859,60.001176,60.196951,60.004756,60.198296
total_packets,58821,25648,55005,24741,39959,25604,40031,25512,30491,25096
min_delay,0.100226,0.100020,0.100231,0.100019,0.100144,0.100019,0.100143,0.100021,0.100272,0.100016
max_delay,0.285973,0.159459,0.284895,0.159074,0.280580,0.158465,0.274797,0.160067,0.303900,0.159483
avg_delay,0.102291,0.100617,0.102039,0.100656,0.102486,0.100641,0.102606,0.100630,0.105265,0.100606
avg_jitter,0.000687,0.000454,0.000740,0.000486,0.000962,0.000448,0.000979,0.000444,0.001303,0.000430
sd_delay,0.005908,0.002699,0.004575,0.002962,0.004680,0.002815,0.005121,0.002882,0.015266,0.002633
avg_bit_rate,7842.917121,4058.103752,7334.099744,4062.287587,5328.257659,3434.970030,5337.506342,2667.100761,4065.483471,2669.954108
avg_pkt_rate,980.364640,507.262969,916.762468,507.785948,666.032207,429.371254,667.188293,333.387595,508.185434,333.744263
