host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,61.545024,60.761312,60.005110,61.404565,60.199331,60.845481,60.001092,60.502789,60.531405,60.503990
total_packets,27266,24334,24220,23597,25896,24334,19691,24636,14195,25251
min_delay,0.251005,0.250018,0.251040,0.250019,0.250411,0.250021,0.250132,0.250021,0.251780,0.250020
max_delay,6.817986,0.409191,3.390443,0.409902,2.003000,0.409654,3.970739,0.409506,4.110706,0.410249
avg_delay,1.726549,0.255921,1.094757,0.256014,0.890835,0.255962,1.176757,0.255830,1.433268,0.255824
avg_jitter,0.003685,0.006575,0.004183,0.006910,0.003443,0.006715,0.005340,0.006589,0.007306,0.006776
sd_delay,1.021114,0.013793,0.684865,0.014419,0.389202,0.014255,0.815581,0.013619,0.838139,0.013945
avg_bit_rate,3678.488414,4101.704388,3282.852418,4096.337738,3458.810665,3398.160122,2625.512351,2675.640982,1897.481688,2675.170017
avg_pkt_rate,459.811052,512.713049,410.356552,512.042217,432.351333,424.770015,328.189044,334.455123,237.185211,334.396252
