host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,60.000041,60.787221,60.000434,60.971405,59.997280,60.540576,60.001418,60.200126,59.996578,60.195587
total_packets,58307,26439,55041,26073,41297,25904,41491,25724,31381,25685
min_delay,0.100195,0.100018,0.100197,0.100020,0.100306,0.100020,0.100163,0.100019,0.100269,0.100019
max_delay,0.544340,0.203080,0.492739,0.203097,0.281363,0.202693,0.550655,0.201710,0.383139,0.202341
avg_delay,0.108411,0.103182,0.115090,0.103190,0.110945,0.103303,0.114303,0.103020,0.108008,0.103355
avg_jitter,0.000813,0.003846,0.000869,0.003787,0.001003,0.003960,0.001161,0.003608,0.001387,0.003948
sd_delay,0.033949,0.012546,0.037764,0.012484,0.023274,0.012803,0.036135,0.012066,0.026504,0.013020
avg_bit_rate,7774.416456,4219.666249,7338.873389,4206.047809,5506.618778,3498.344563,5532.408944,2707.883862,4184.298886,2709.207541
avg_pkt_rate,971.802057,527.458281,917.359174,525.755976,688.327347,437.293070,691.551118,338.485483,523.037361,338.650943
