host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,63.328550,60.782894,60.568786,61.200451,60.508029,61.287393,60.030751,60.499544,60.360731,60.498640
total_packets,18754,23993,36364,24752,19222,24875,21022,24471,15888,25334
min_delay,0.250335,0.250027,0.250725,0.250023,0.250377,0.250024,0.250720,0.250027,0.250141,0.250023
max_delay,9.670410,0.535973,6.468199,0.529131,4.189034,0.534476,3.552323,0.537805,3.590987,0.539504
avg_delay,3.017092,0.254431,1.528246,0.254416,1.229054,0.254367,1.237725,0.254293,1.052963,0.254233
avg_jitter,0.005844,0.004762,0.002699,0.004630,0.005141,0.004912,0.004825,0.004706,0.006264,0.004698
sd_delay,2.084166,0.014035,1.345909,0.014138,0.669521,0.013575,0.750629,0.013690,0.706317,0.013333
avg_bit_rate,2541.520563,4173.486769,4850.402183,4182.310860,2567.133369,3450.911810,2830.461172,2693.268364,2123.805791,2701.999650
avg_pkt_rate,317.690070,521.685846,606.300273,522.788857,320.891671,431.363976,353.807647,336.658546,265.475724,337.749956
