host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,63.052827,60.793391,61.245955,61.387763,60.225124,60.860479,60.378443,60.498222,59.482198,60.491465
total_packets,29599,24005,29218,24495,31982,24530,15069,23978,13437,23739
min_delay,0.250172,0.250027,0.251049,0.250022,0.250156,0.250025,0.250552,0.250025,0.251733,0.250020
max_delay,6.933058,0.552788,4.787506,0.553295,3.454052,0.553033,3.349272,0.553137,3.750952,0.551691
avg_delay,3.106382,0.260983,1.754451,0.260939,0.603445,0.261232,1.290103,0.261400,1.070351,0.261348
avg_jitter,0.003686,0.012818,0.003487,0.012774,0.002439,0.012627,0.007158,0.013192,0.007734,0.013244
sd_delay,1.549517,0.026381,0.995888,0.026678,0.518105,0.026903,0.741040,0.027835,0.678212,0.027158
avg_bit_rate,4070.892452,4145.049533,4046.996383,4133.179089,4266.081198,3415.338777,2013.103037,2669.840616,1795.892976,2663.800062
avg_pkt_rate,508.861557,518.131192,505.874548,516.647386,533.260150,426.917347,251.637880,333.730077,224.486622,332.975008
