host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.268640,10.714957,10.886439,11.060117,10.290885,10.983077,10.905487,10.197456,10.327053,10.195562
total_packets,8654,4410,8479,4392,6187,4273,6521,4170,4697,3995
min_delay,0.100156,0.100034,0.100666,0.100030,0.100060,0.100027,0.100328,0.100035,0.101356,0.100039
max_delay,0.642528,0.239177,0.997891,0.237889,0.817457,0.239115,1.092585,0.239739,0.723587,0.239226
avg_delay,0.282002,0.117725,0.411886,0.117666,0.242076,0.118299,0.430377,0.118823,0.367138,0.118538
avg_jitter,0.001542,0.017288,0.001692,0.016200,0.001715,0.018145,0.002194,0.018235,0.003077,0.018612
sd_delay,0.184760,0.032620,0.288490,0.033052,0.152886,0.032945,0.308310,0.033415,0.200691,0.032977
avg_bit_rate,7098.480680,4180.913721,6788.803794,4196.318920,4979.879256,3459.359822,5250.138664,2708.984482,3839.823355,2711.535959
avg_pkt_rate,887.310085,522.614215,848.600474,524.539865,622.484907,432.419978,656.267333,338.623060,479.977919,338.941995
