host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,61.056327,60.716315,61.467779,61.191608,60.930563,61.241369,61.078053,60.495001,59.997679,60.499546
total_packets,26036,24668,28711,24497,22202,24607,23925,24320,12433,24325
min_delay,0.250280,0.250022,0.250908,0.250024,0.250127,0.250023,0.250324,0.250027,0.250577,0.250020
max_delay,7.237549,0.429990,4.787757,0.433832,4.588012,0.434991,4.732628,0.435340,6.344897,0.430954
avg_delay,2.944469,0.259348,1.642705,0.259111,1.267442,0.259121,1.462524,0.259074,1.624150,0.259172
avg_jitter,0.003910,0.010218,0.003675,0.010115,0.004449,0.010214,0.004211,0.010179,0.008420,0.010114
sd_delay,1.340453,0.021627,1.005646,0.021780,0.791797,0.021596,0.990119,0.021402,1.353138,0.021389
avg_bit_rate,3688.959900,4183.740515,3850.739534,4176.831953,2966.669633,3452.666088,3286.951737,2687.005300,1657.766185,2692.721688
avg_pkt_rate,461.119988,522.967564,481.342442,522.103994,370.833704,431.583261,410.868967,335.875663,207.220773,336.590211
