host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,60.000552,60.738648,59.998359,60.986331,60.000133,60.560098,59.998092,60.197988,60.000002,60.191687
total_packets,57712,25931,53942,26060,41140,26318,41037,25308,31033,25177
min_delay,0.100198,0.100018,0.100195,0.100023,0.100167,0.100022,0.100144,0.100022,0.100255,0.100019
max_delay,0.441157,0.240309,0.734686,0.239088,0.279049,0.239969,0.545258,0.239372,0.621761,0.239556
avg_delay,0.113526,0.104561,0.109348,0.104354,0.104176,0.104359,0.107552,0.104533,0.114842,0.104606
avg_jitter,0.000867,0.005115,0.000871,0.004790,0.001030,0.004996,0.001093,0.005072,0.001524,0.005315
sd_delay,0.035033,0.017482,0.043227,0.016871,0.011167,0.016884,0.031143,0.017442,0.040658,0.017507
avg_bit_rate,7695.017081,4180.408082,7192.419386,4176.215118,5485.471293,3475.819881,5471.901048,2689.738175,4137.743747,2683.417503
avg_pkt_rate,961.877135,522.551010,899.052423,522.026890,685.683912,434.477485,683.987631,336.217272,517.217968,335.427188
