host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,10.950601,10.000504,10.889117,10.001404,10.662223,10.000755,11.565169,9.999481,10.000880,9.998276
total_packets,5530,3978,4443,3168,3936,3946,855,3181,3151,3145
min_delay,0.200139,0.200167,0.200087,0.200196,0.201008,0.200562,0.205615,0.200076,0.200040,0.200098
max_delay,1.179381,0.885562,3.758549,0.874184,1.601586,0.886371,5.897349,0.877111,0.862259,0.876371
avg_delay,0.708501,0.233227,2.345933,0.235446,0.806747,0.257219,3.298032,0.247385,0.233197,0.247460
avg_jitter,0.001900,0.002197,0.003166,0.002674,0.003339,0.002207,0.021381,0.002659,0.002679,0.002857
sd_delay,0.237269,0.097785,1.047001,0.093754,0.259910,0.108485,1.657163,0.101832,0.091570,0.103470
avg_bit_rate,4039.960912,3182.239615,3264.176517,2534.044220,2953.230297,3156.561680,591.431046,2544.932082,2520.578189,2516.433833
avg_pkt_rate,504.995114,397.779952,408.022065,316.755528,369.153787,394.570210,73.928881,318.116510,315.072274,314.554229
