host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,9.521929,10.739127,10.888544,11.150243,10.001069,10.846050,11.515347,10.483699,11.566855,10.493253
total_packets,3246,3960,4692,4749,3787,4609,742,4188,690,3870
min_delay,0.250076,0.250021,0.250132,0.250021,0.250082,0.250019,0.250126,0.250024,0.252769,0.250023
max_delay,3.512029,0.364822,3.660201,0.371412,1.155077,0.367416,6.440288,0.354880,6.389510,0.370504
avg_delay,1.659482,0.250924,1.145351,0.250954,0.295068,0.251072,3.669730,0.251070,2.958741,0.251037
avg_jitter,0.004448,0.001002,0.003646,0.000999,0.002446,0.001137,0.022203,0.001230,0.029961,0.001046
sd_delay,1.091160,0.005132,0.955209,0.005092,0.138847,0.005316,1.930869,0.005168,1.673142,0.006019
avg_bit_rate,3419.524855,4229.794148,3832.069744,4223.480439,3029.996020,3462.642039,1191.549503,2713.316887,584.040429,2717.626633
avg_pkt_rate,427.440607,528.724268,479.008718,527.935055,378.749503,432.830255,148.943688,339.164611,73.005054,339.703329
