host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,9.998118,10.959892,10.001055,11.000977,10.002027,10.906071,9.994962,10.196016,10.001196,10.194910
total_packets,5131,4509,5131,4361,4228,4470,3382,4014,3376,4232
min_delay,0.100254,0.100020,0.100246,0.100022,0.100193,0.100020,0.100386,0.100020,0.100291,0.100021
max_delay,0.417393,0.116353,0.424244,0.116390,0.389889,0.112356,0.405651,0.112391,0.409307,0.115580
avg_delay,0.107115,0.100333,0.107280,0.100314,0.106762,0.100310,0.112081,0.100295,0.112116,0.100304
avg_jitter,0.001463,0.000196,0.001479,0.000174,0.001702,0.000177,0.002119,0.000163,0.002147,0.000178
sd_delay,0.027251,0.000635,0.028427,0.000525,0.025512,0.000509,0.037549,0.000356,0.038652,0.000615
avg_bit_rate,4106.423817,4216.826144,4104.835712,4218.331037,3382.573864,3445.568362,2706.728597,2725.537258,2700.859149,2725.757821
avg_pkt_rate,513.302977,527.103268,513.104464,527.291380,422.821733,430.696045,338.341075,340.692157,337.607394,340.719728
