host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,9.999335,10.706362,9.999914,11.010744,10.001979,10.973276,10.000455,10.194038,10.000399,10.192971
total_packets,4896,4521,4901,4375,4099,4254,3277,3824,3309,3869
min_delay,0.100356,0.100021,0.100276,0.100024,0.100278,0.100029,0.100212,0.100038,0.100342,0.100028
max_delay,0.417211,0.111360,0.428264,0.111336,0.391165,0.109346,0.375032,0.111372,0.403897,0.111360
avg_delay,0.107386,0.100372,0.107639,0.100363,0.107012,0.100351,0.108547,0.100379,0.112241,0.100352
avg_jitter,0.001492,0.000158,0.001495,0.000149,0.001746,0.000128,0.002117,0.000154,0.002137,0.000134
sd_delay,0.027777,0.000493,0.028928,0.000471,0.026001,0.000320,0.027961,0.000494,0.037868,0.000363
avg_bit_rate,3917.648971,4029.553123,3920.853716,4028.337172,3279.388893,3354.838142,2622.290449,2674.703044,2647.649571,2672.068672
avg_pkt_rate,489.706121,503.694140,490.106714,503.542146,409.923612,419.354768,327.786306,334.337880,330.956196,334.008584
