host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.289787,10.834767,11.104686,11.243955,9.998246,11.272666,10.991355,10.500266,10.741515,10.492760
total_packets,3691,4167,2131,4000,3722,3986,2920,4143,1449,4387
min_delay,0.250095,0.250036,0.252280,0.250034,0.250138,0.250024,0.250604,0.250037,0.250044,0.250026
max_delay,3.011328,0.285707,4.929552,0.284889,1.147216,0.284947,1.464499,0.283045,3.461794,0.284849
avg_delay,0.921893,0.250775,2.216285,0.250816,0.294282,0.250836,0.740761,0.250754,1.871357,0.250839
avg_jitter,0.004172,0.000680,0.007757,0.000645,0.002438,0.000741,0.005465,0.000630,0.012447,0.000734
sd_delay,0.905406,0.002397,1.202065,0.002545,0.134495,0.002784,0.357536,0.002434,0.726078,0.002846
avg_bit_rate,2979.575129,4053.644185,2499.743693,4064.014022,2978.942763,3283.477125,2392.235157,2637.573864,1323.009303,2639.885578
avg_pkt_rate,372.446891,506.705523,312.467962,508.001753,372.367845,410.434641,299.029395,329.696733,165.376163,329.985697
