host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.434695,10.968588,11.651433,11.165323,10.002255,10.857291,9.999088,10.499043,11.128964,10.495065
total_packets,4478,4218,2541,4487,3790,4278,2356,4055,1229,4094
min_delay,0.250172,0.250023,0.250603,0.250025,0.250090,0.250028,0.252633,0.250023,0.251679,0.250025
max_delay,3.025013,0.380160,4.018190,0.375278,1.153926,0.381744,4.236726,0.377514,3.853005,0.378417
avg_delay,1.166438,0.251202,1.685165,0.251003,0.295595,0.251346,1.685158,0.251271,2.156201,0.251115
avg_jitter,0.003660,0.001436,0.006991,0.001150,0.002517,0.001493,0.007762,0.001449,0.015480,0.001383
sd_delay,0.851537,0.006863,1.067840,0.005566,0.140059,0.007716,1.427852,0.006852,0.773211,0.006539
avg_bit_rate,3619.380607,4133.274087,2624.446234,4165.989937,3032.046087,3428.492331,1885.053351,2680.028140,1160.092935,2684.059855
avg_pkt_rate,452.422576,516.659261,328.055779,520.748742,379.005761,428.561541,235.631669,335.003518,145.011617,335.507482
