host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.241308,10.768196,10.070625,10.987497,9.999506,10.552710,10.002631,10.200201,10.011071,10.200213
total_packets,7287,4323,5988,4328,6390,4267,6169,4038,4667,3981
min_delay,0.100136,0.100019,0.100270,0.100030,0.100193,0.100028,0.100190,0.100034,0.100439,0.100029
max_delay,0.423659,0.102529,0.469551,0.106314,0.282325,0.104793,0.427101,0.103205,0.537171,0.103039
avg_delay,0.213660,0.100256,0.270410,0.100274,0.103259,0.100258,0.170073,0.100258,0.189988,0.100251
avg_jitter,0.001993,0.000170,0.002538,0.000177,0.001335,0.000169,0.002108,0.000173,0.003035,0.000166
sd_delay,0.056758,0.000211,0.067314,0.000293,0.011627,0.000253,0.056723,0.000246,0.097807,0.000214
avg_bit_rate,5829.865259,4105.399799,4825.905480,4119.051634,5112.512785,3406.763502,4939.089003,2614.947308,3733.741135,2620.262288
avg_pkt_rate,728.733157,513.174975,603.238185,514.881454,639.064098,425.845438,617.386125,326.868414,466.717642,327.532786
