host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,60.092419,60.952337,60.000192,60.867060,59.999085,60.836559,60.000235,60.189060,60.001837,60.190724
total_packets,52531,25643,50794,24676,39869,25462,38853,25523,29516,24987
min_delay,0.100340,0.100023,0.100440,0.100021,0.100116,0.100023,0.100265,0.100021,0.100427,0.100020
max_delay,0.683456,0.141763,0.839823,0.155179,0.275960,0.157142,0.646447,0.157767,0.784610,0.135213
avg_delay,0.271575,0.100324,0.258795,0.100337,0.102437,0.100348,0.197658,0.100306,0.202512,0.100323
avg_jitter,0.001492,0.000095,0.001523,0.000097,0.000971,0.000098,0.001830,0.000094,0.002563,0.000093
sd_delay,0.124279,0.000690,0.138453,0.001074,0.004571,0.001262,0.108385,0.000440,0.122067,0.000661
avg_bit_rate,7005.420784,4050.000405,6773.225174,4058.340123,5316.069463,3408.182979,5183.763226,2667.659444,3938.700736,2668.058297
avg_pkt_rate,875.677598,506.250051,846.653147,507.292515,664.508683,426.022872,647.970403,333.457431,492.337592,333.507287
