host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.418297,10.735735,9.989205,11.068700,10.000503,10.545133,10.002471,10.198673,10.002185,10.192700
total_packets,6340,4193,6559,4383,6087,3904,6157,3829,4174,3612
min_delay,0.100120,0.100034,0.100186,0.100032,0.100055,0.100031,0.100233,0.100032,0.100229,0.100032
max_delay,0.866803,0.732532,1.197705,0.106408,0.739125,0.730064,0.742425,0.656655,0.743197,0.733393
avg_delay,0.255842,0.112965,0.258276,0.100309,0.110070,0.102919,0.148721,0.100742,0.201234,0.102007
avg_jitter,0.002392,0.000511,0.002184,0.000158,0.001352,0.000500,0.002047,0.000446,0.003463,0.000561
sd_delay,0.089448,0.085503,0.135860,0.000259,0.064603,0.039502,0.094860,0.015531,0.119379,0.030849
avg_bit_rate,5072.025360,3917.255185,5359.560867,3883.754989,4870.200009,3231.043301,4925.796047,2533.332000,3350.562837,2526.922062
avg_pkt_rate,634.003170,489.656898,669.945108,485.469374,608.775001,403.880413,615.724506,316.666500,418.820355,315.865258
