host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.076681,10.785478,9.999513,11.060360,10.002755,10.585283,9.999024,10.191833,9.997713,10.197342
total_packets,6187,4385,7063,4464,6363,4247,6003,4040,4490,3944
min_delay,0.100125,0.100028,0.100180,0.100026,0.100152,0.100030,0.100402,0.100032,0.100260,0.100031
max_delay,0.538668,0.101982,0.415260,0.103951,0.279429,0.104862,0.617586,0.102370,0.593718,0.103265
avg_delay,0.258592,0.100298,0.216419,0.100303,0.103184,0.100299,0.181315,0.100288,0.186421,0.100290
avg_jitter,0.002449,0.000157,0.001946,0.000162,0.001235,0.000157,0.002188,0.000157,0.003029,0.000163
sd_delay,0.067884,0.000180,0.064491,0.000234,0.011531,0.000191,0.077059,0.000183,0.075506,0.000189
avg_bit_rate,4984.988931,4143.663262,5665.093452,4089.836393,5090.655551,3391.300722,4803.562669,2673.880490,3601.708051,2673.406596
avg_pkt_rate,623.123616,517.957908,708.136681,511.229549,636.331944,423.912590,600.445334,334.235061,450.213506,334.175824
