host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,60.222158,60.713105,60.058270,60.735158,60.000445,60.979815,59.997830,60.191866,60.000124,60.190849
total_packets,53867,25473,52958,25432,39710,25415,38935,24764,29705,25109
min_delay,0.100148,0.100019,0.100216,0.100020,0.100164,0.100023,0.100077,0.100024,0.100325,0.100023
max_delay,0.633248,0.161175,0.532369,0.162363,0.275537,0.130537,0.547068,0.115364,0.746478,0.121026
avg_delay,0.246433,0.100398,0.212221,0.100322,0.102457,0.100327,0.177902,0.100334,0.169293,0.100309
avg_jitter,0.001430,0.000105,0.001420,0.000102,0.000986,0.000097,0.001805,0.000103,0.002521,0.000094
sd_delay,0.113072,0.001942,0.067323,0.000547,0.004708,0.000604,0.097459,0.000543,0.094868,0.000256
avg_bit_rate,7182.808739,4061.803061,7061.739924,4056.632180,5294.707965,3402.903505,5191.666973,2662.044190,3960.786546,2662.345250
avg_pkt_rate,897.851092,507.725383,882.717491,507.079022,661.838496,425.362938,648.958372,332.755524,495.098318,332.793156
