host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.068752,10.926800,10.183233,10.952691,10.000404,10.545263,10.001938,10.198675,10.009471,10.190478
total_packets,6796,4409,5607,4374,6395,4143,5871,4005,4616,3915
min_delay,0.100158,0.100025,0.100185,0.100027,0.100300,0.100033,0.100133,0.100029,0.100380,0.100033
max_delay,0.424311,0.103695,0.669356,0.104549,0.281245,0.102865,0.541667,0.109914,0.582241,0.102840
avg_delay,0.213055,0.100266,0.300477,0.100273,0.103244,0.100259,0.241742,0.100257,0.193736,0.100261
avg_jitter,0.002118,0.000177,0.002837,0.000182,0.001334,0.000174,0.002324,0.000168,0.002837,0.000173
sd_delay,0.064440,0.000250,0.084081,0.000254,0.011463,0.000213,0.081900,0.000286,0.070510,0.000240
avg_bit_rate,5471.319275,4042.751719,4517.881012,4043.304722,5116.575103,3371.806251,4696.995865,2660.662505,3692.985388,2656.691005
avg_pkt_rate,683.914909,505.343965,564.735127,505.413090,639.571888,421.475781,587.124483,332.582813,461.623173,332.086376
