host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
114.582336,43.813324,119.998553,120.001091,119.998069,119.999065,119.999028,119.997747,119.994522,119.997517
63050,17200,74451,37077,46091,47198,20423,37199,37159,35676
0.000014,0.000016,0.000014,0.000015,0.000015,0.000015,0.000016,0.000016,0.000016,0.000015
4.074641,0.035636,0.159150,0.034765,3.089757,0.124735,54.190291,0.159387,0.034443,5.079758
0.000964,0.000898,0.000854,0.001414,0.001321,0.001237,0.046491,0.001406,0.001055,0.002841
0.001178,0.001366,0.000974,0.001745,0.001598,0.001457,0.007019,0.001766,0.001679,0.002002
0.016294,0.001392,0.001911,0.001839,0.014501,0.001670,1.562511,0.002088,0.001588,0.084948
4402.074679,3140.597139,4963.459851,2471.777527,3072.782780,3146.557850,1361.544362,2479.979895,2477.379759,2378.449214
550.259335,392.574642,620.432481,308.972191,384.097847,393.319731,170.193045,309.997487,309.672470,297.306152
