host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
119.993597,120.000470,119.989652,120.000108,119.999561,119.993966,120.001084,119.999881,119.996506,48.867345
66293,46124,71095,36475,46140,46122,34928,36423,36532,14650
0.000014,0.000016,0.000015,0.000015,0.000016,0.000016,0.000016,0.000016,0.000015,0.000018
0.216615,0.216424,2.001178,0.217442,1.361615,1.360393,4.950088,0.215664,0.216469,0.026976
0.000982,0.000950,0.001051,0.001398,0.001377,0.001365,0.002217,0.001416,0.001140,0.001263
0.001088,0.001416,0.001117,0.001807,0.001555,0.001563,0.002037,0.001808,0.001742,0.001750
0.002433,0.001748,0.011930,0.002052,0.009154,0.006627,0.070020,0.002249,0.001995,0.001674
4419.769165,3074.921290,4740.075419,2431.664478,3076.011253,3074.954619,2328.512299,2428.202408,2435.537581,2398.329600
552.471146,384.365161,592.509427,303.958060,384.501407,384.369327,291.064037,303.525301,304.442198,299.791200
