host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,12.453129,12.267829,10.623953,10.000638,10.555258,9.995133,10.171257,10.033091,10.104747,10.001296
total_packets,4044,2483,4186,3061,3407,3877,1655,3089,994,3087
min_delay,0.201060,0.200152,0.200224,0.200287,0.200582,0.200198,0.205158,0.200083,0.203234,0.200164
max_delay,3.759400,3.335729,3.085970,0.561564,2.389968,0.571529,2.735486,0.562884,3.167738,0.559444
avg_delay,1.733549,1.793999,1.469201,0.207698,1.036700,0.206444,1.317494,0.231672,1.418740,0.207596
avg_jitter,0.003500,0.006009,0.003418,0.002600,0.003209,0.002145,0.008863,0.002594,0.016796,0.002563
sd_delay,0.900265,0.879364,0.867139,0.033487,0.678734,0.031369,0.763869,0.040858,0.772469,0.033267
avg_bit_rate,2597.901299,1619.194399,3152.122379,2448.643777,2582.220160,3103.110284,1301.707350,2463.049523,786.956863,2469.279981
avg_pkt_rate,324.737662,202.399300,394.015297,306.080472,322.777520,387.888785,162.713419,307.881190,98.369608,308.659998
