host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,12.735287,12.403621,12.225376,10.001774,11.302988,10.000435,10.334656,10.024455,11.337604,9.998562
total_packets,4249,2525,4423,2971,3381,3717,1713,2933,1556,2985
min_delay,0.200158,0.200202,0.200871,0.200311,0.200368,0.200407,0.205299,0.200111,0.203220,0.200082
max_delay,3.113058,2.671698,2.913712,0.561866,3.385273,0.571246,2.787928,0.565139,2.665230,0.562029
avg_delay,1.705156,1.707779,1.241059,0.207952,1.109184,0.206854,1.386651,0.228337,1.399668,0.208078
avg_jitter,0.003096,0.005679,0.003227,0.002773,0.003496,0.002422,0.008742,0.002922,0.010594,0.002790
sd_delay,0.789997,0.771069,0.708270,0.033365,0.830254,0.031538,0.707425,0.041889,0.591217,0.033970
avg_bit_rate,2669.119275,1628.556693,2894.307709,2376.378430,2392.995551,2973.470654,1326.023817,2340.675877,1097.939212,2388.343444
avg_pkt_rate,333.639909,203.569587,361.788464,297.047304,299.124444,371.683832,165.752977,292.584485,137.242401,298.542930
