host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,12.254394,12.294591,11.794670,10.001978,11.688264,10.000670,10.872320,10.090662,11.089722,10.001189
total_packets,4070,2547,3871,3074,3628,3888,1744,3078,1195,3077
min_delay,0.200171,0.200245,0.201115,0.200185,0.200494,0.200819,0.206262,0.200511,0.201681,0.200460
max_delay,2.977501,2.675783,3.804940,0.561417,3.172608,0.572360,2.831452,0.558310,3.888731,0.562135
avg_delay,1.683563,1.740789,1.283196,0.207802,1.228399,0.206531,1.485549,0.257267,1.758955,0.207608
avg_jitter,0.003254,0.005549,0.003365,0.002588,0.003405,0.002141,0.008275,0.002660,0.014022,0.002614
sd_delay,0.779732,0.782513,0.750520,0.033465,0.824637,0.030840,0.730154,0.050942,0.951320,0.032610
avg_bit_rate,2657.006132,1657.314180,2625.592747,2458.713666,2483.174576,3110.191617,1283.258771,2440.275970,862.059482,2461.307351
avg_pkt_rate,332.125766,207.164272,328.199093,307.339208,310.396822,388.773952,160.407346,305.034496,107.757435,307.663419
