host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,12.800849,12.691614,12.286104,10.001894,10.797147,10.000728,11.497319,10.123759,11.163644,9.996757
total_packets,4185,2563,4572,3021,3098,3817,1855,3037,1174,3019
min_delay,0.200820,0.200465,0.200432,0.200126,0.200108,0.200214,0.203441,0.200190,0.203458,0.200319
max_delay,3.442459,3.052633,4.373939,0.561632,2.757131,0.572223,3.721471,0.561740,3.980230,0.562097
avg_delay,1.701728,1.749126,1.609490,0.207734,0.933294,0.206556,1.612435,0.249903,1.803224,0.207807
avg_jitter,0.003184,0.005836,0.003238,0.002680,0.003158,0.002270,0.008245,0.002765,0.014204,0.002700
sd_delay,0.816375,0.815515,1.063628,0.033158,0.565540,0.031197,0.912500,0.057163,0.979247,0.033364
avg_bit_rate,2615.451522,1615.554964,2977.021845,2416.342345,2295.421189,3053.377714,1290.735692,2399.899089,841.302356,2415.983503
avg_pkt_rate,326.931440,201.944371,372.127731,302.042793,286.927649,381.672214,161.341962,299.987386,105.162795,301.997938
