host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
19.999580,19.998666,19.999286,20.001907,7.952190,19.999551,19.994040,19.995241,19.997619,19.995036
10872,7727,11891,6136,3100,7818,6147,6155,6171,6173
0.000016,0.000018,0.000016,0.000016,0.000016,0.000015,0.000015,0.000017,0.000016,0.000020
0.035814,0.017806,0.036346,0.021152,0.020640,0.032394,0.016410,0.018632,0.016157,0.014371
0.001078,0.000994,0.001020,0.001254,0.001314,0.001207,0.001343,0.001308,0.001172,0.001293
0.001127,0.001388,0.001038,0.001755,0.001488,0.001461,0.001748,0.001786,0.001706,0.001716
0.001614,0.001333,0.001561,0.001683,0.001550,0.001666,0.001599,0.001658,0.001539,0.001531
4348.891327,3091.006170,4756.569810,2454.165995,3118.637759,3127.270207,2459.532941,2462.585972,2468.693898,2469.813008
543.611416,386.375771,594.571226,306.770749,389.829720,390.908776,307.441618,307.823247,308.586737,308.726626
