host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
19.999789,19.998828,19.999089,19.992126,19.999623,19.998773,19.995721,19.994998,19.997393,19.995830
10590,6401,10988,5910,7253,7400,5928,5857,5865,5909
0.000015,0.000017,0.000014,0.000019,0.000018,0.000016,0.000020,0.000016,0.000017,0.000018
0.031130,3.084612,0.034450,0.034667,0.033917,0.027080,0.021217,0.017320,0.031977,0.024970
0.001246,0.019760,0.001188,0.001553,0.001631,0.001476,0.001461,0.001559,0.001395,0.001520
0.001222,0.002471,0.001205,0.001866,0.001713,0.001622,0.001865,0.001951,0.001876,0.001896
0.001975,0.237089,0.001754,0.002114,0.002258,0.001832,0.001820,0.001949,0.002116,0.001989
4236.044690,2560.550048,4395.400210,2364.931073,2901.254689,2960.181607,2371.707427,2343.386081,2346.305841,2364.092913
529.505586,320.068756,549.425026,295.616384,362.656836,370.022701,296.463428,292.923260,293.288230,295.511614
