host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
119.992452,119.999825,119.994473,119.999438,119.997611,119.999911,119.998838,119.997336,119.999585,119.994288
67690,47205,73377,36984,47456,47347,37156,37146,37024,36944
0.000014,0.000016,0.000013,0.000019,0.000016,0.000017,0.000018,0.000017,0.000015,0.000015
0.047717,0.032001,1.964455,0.039373,0.037917,0.032199,0.028942,0.031266,0.032968,0.033539
0.000886,0.001006,0.000881,0.002799,0.002670,0.002677,0.002841,0.002767,0.001211,0.001200
0.001071,0.001426,0.001041,0.001762,0.001398,0.001405,0.001745,0.001761,0.001766,0.001757
0.001500,0.001453,0.007397,0.002267,0.002069,0.002091,0.002222,0.002238,0.001701,0.001698
4512.950531,3147.004589,4892.025319,2465.611547,3163.796319,3156.469008,2477.090653,2476.454977,2468.275203,2463.050575
564.118816,393.375574,611.503165,308.201443,395.474540,394.558626,309.636332,309.556872,308.534400,307.881322
