host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
119.996111,119.995796,119.998839,120.002621,120.001724,119.999022,119.998851,119.998066,119.999322,119.995412
66184,46523,72661,36617,46483,46397,35225,36653,36640,36734
0.000013,0.000014,0.000012,0.000015,0.000015,0.000014,0.000017,0.000016,0.000015,0.000014
0.090555,0.093029,0.089855,0.091891,0.091108,0.948342,5.093238,0.092343,0.036477,0.092109
0.000958,0.001057,0.000906,0.002672,0.002668,0.002659,0.004836,0.002671,0.001243,0.001230
0.001116,0.001473,0.001039,0.001804,0.001516,0.001527,0.002100,0.001810,0.001805,0.001808
0.001778,0.001645,0.001645,0.002371,0.002334,0.004972,0.101095,0.002368,0.001806,0.001812
4412.409666,3101.641994,4844.113533,2441.080016,3098.822147,3093.158543,2348.355819,2443.572716,2442.680468,2449.026968
551.551208,387.705249,605.514192,305.135002,387.352768,386.644818,293.544477,305.446589,305.335058,306.128371
