host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
119.996749,119.997841,119.991320,119.998095,119.999349,120.001048,120.000053,119.995127,119.993016,119.989562
68025,47541,74021,37275,33132,47435,37276,37289,37228,37263
0.000014,0.000015,0.000014,0.000017,0.000017,0.000014,0.000018,0.000016,0.000016,0.000016
0.215671,0.056894,0.967946,0.054918,25.969742,0.219411,0.216991,0.219216,0.051954,0.050466
0.000940,0.001060,0.000920,0.002422,0.011120,0.002360,0.002578,0.002404,0.001239,0.001209
0.001075,0.001431,0.001015,0.001719,0.003601,0.001420,0.001754,0.001722,0.001769,0.001757
0.001857,0.001719,0.004023,0.002311,0.418999,0.002513,0.002747,0.002795,0.001882,0.001776
4535.122864,3169.457024,4935.090305,2485.039450,2208.811983,3162.305716,2485.065569,2486.034287,2482.011120,2484.416103
566.890358,396.182128,616.886288,310.629931,276.101498,395.288214,310.633196,310.754286,310.251390,310.552013
