host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,10.004104,10.231870,10.000084,10.000665,10.001314,10.000204,10.067629,10.007432,33.510531,10.028791
total_packets,2253,10199,3339,3286,5096,5137,9730,2280,20400,2286
min_delay,0.100102,0.100447,0.100235,0.100142,0.100069,0.100115,0.100120,0.100132,0.100251,0.100105
max_delay,0.239795,0.567862,0.262323,0.262542,0.275345,0.274698,0.320724,0.245485,0.632869,0.245072
avg_delay,0.108325,0.240685,0.106813,0.105666,0.103817,0.103764,0.115922,0.110930,0.189805,0.115704
avg_jitter,0.002917,0.001196,0.002005,0.002137,0.001467,0.001446,0.000934,0.002902,0.001178,0.002880
sd_delay,0.013666,0.090973,0.013640,0.013568,0.012261,0.012406,0.033600,0.015195,0.085408,0.017129
avg_bit_rate,1801.660598,7974.299908,2671.177562,2628.625196,4076.264379,4109.516166,7731.711210,1822.645410,4870.110832,1823.549818
avg_pkt_rate,225.207575,996.787489,333.897195,328.578150,509.533047,513.689521,966.463901,227.830676,608.763854,227.943727
