host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,30.003430,30.101610,30.001236,30.000676,30.001451,29.997438,30.001332,30.002645,29.999287,30.005416
total_packets,6799,29737,9851,9868,15266,15297,29791,6831,29951,6822
min_delay,0.100245,0.100701,0.100141,0.100173,0.100079,0.100137,0.100262,0.100167,0.100059,0.100142
max_delay,0.247209,0.654580,0.261996,0.264157,0.277112,0.275109,0.940141,0.241433,0.683467,0.257080
avg_delay,0.107372,0.226206,0.104853,0.104820,0.103299,0.103316,0.162678,0.108111,0.216613,0.108902
avg_jitter,0.002953,0.001184,0.002117,0.002099,0.001464,0.001481,0.000976,0.002896,0.001193,0.002892
sd_delay,0.008085,0.091396,0.008135,0.008097,0.007299,0.007306,0.152553,0.009551,0.100541,0.009418
avg_bit_rate,1812.859396,7903.098871,2626.825108,2631.407372,4070.736445,4079.548393,7943.913957,1821.439410,7987.123161,1818.871633
avg_pkt_rate,226.607425,987.887359,328.353139,328.925922,508.842056,509.943549,992.989245,227.679926,998.390395,227.358954
