host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,9.995667,10.401973,9.997612,10.001097,10.001921,10.000960,10.000519,10.002602,10.080659,9.999978
total_packets,2266,9689,3259,3255,5077,5082,9691,2266,9820,2272
min_delay,0.100183,0.100445,0.100218,0.100221,0.100269,0.100270,0.100157,0.100134,0.100845,0.100149
max_delay,0.238232,0.544009,0.261801,0.262246,0.276126,0.275217,0.332225,0.244064,0.292018,0.245477
avg_delay,0.108688,0.181578,0.105844,0.105870,0.103849,0.103844,0.118005,0.113650,0.140538,0.111916
avg_jitter,0.002953,0.001217,0.002196,0.002174,0.001481,0.001496,0.000989,0.002928,0.001158,0.002943
sd_delay,0.013278,0.070009,0.013938,0.013919,0.012303,0.012317,0.042356,0.016520,0.028419,0.016175
avg_bit_rate,1813.585827,7451.663257,2607.822748,2603.714373,4060.819916,4065.209740,7752.397651,1812.328432,7793.141302,1817.603999
avg_pkt_rate,226.698228,931.457907,325.977844,325.464297,507.602490,508.151217,969.049706,226.541054,974.142663,227.200500
