host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,10.078892,9.974602,10.700097,10.002471,9.999342,10.001003,10.001876,10.000850,9.997650,10.000380
total_packets,4792,3800,5383,3028,3830,3808,3011,3022,3032,3023
min_delay,0.200125,0.200477,0.200542,0.200245,0.200096,0.200371,0.200117,0.200559,0.200496,0.200233
max_delay,1.496279,0.567900,1.504248,0.562111,0.566797,0.568510,0.564462,0.562004,0.568564,0.562943
avg_delay,0.377201,0.206517,0.613027,0.208051,0.206466,0.206610,0.208186,0.208182,0.208166,0.208088
avg_jitter,0.002242,0.002200,0.002217,0.002635,0.002188,0.002225,0.002675,0.002665,0.002653,0.002656
sd_delay,0.265162,0.031569,0.365918,0.033973,0.031548,0.031622,0.034376,0.034076,0.034025,0.033724
avg_bit_rate,3803.592697,3047.740652,4024.636412,2421.801573,3064.201624,3046.094477,2408.348194,2417.394521,2426.170150,2418.308104
avg_pkt_rate,475.449087,380.967581,503.079552,302.725197,383.025203,380.761810,301.043524,302.174315,303.271269,302.288513
