host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,10.593003,9.998075,10.569993,10.001162,10.001949,9.997396,9.999397,10.000515,9.999899,10.002052
total_packets,5288,3889,5443,3072,3905,3928,3084,3078,3061,3078
min_delay,0.200587,0.200137,0.200623,0.200190,0.200102,0.200734,0.200152,0.200121,0.200082,0.200488
max_delay,1.129702,0.565756,1.515589,0.562679,0.564739,0.571321,0.562619,0.562595,0.561665,0.562520
avg_delay,0.439009,0.206253,0.570797,0.207804,0.206267,0.206177,0.207888,0.207930,0.207959,0.207823
avg_jitter,0.002148,0.002083,0.002049,0.002539,0.002080,0.002067,0.002504,0.002529,0.002565,0.002504
sd_delay,0.271882,0.030623,0.275030,0.033466,0.030848,0.030893,0.033770,0.034033,0.033826,0.033431
avg_bit_rate,3993.579535,3111.799021,4119.586456,2457.314460,3123.391251,3143.218494,2467.348781,2462.273193,2448.824733,2461.894819
avg_pkt_rate,499.197442,388.974878,514.948307,307.164308,390.423906,392.902312,308.418598,307.784149,306.103092,307.736852
