host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,10.060605,10.187469,10.097922,10.317134,9.998762,10.000306,9.999660,9.999896,10.136971,10.026946
total_packets,2278,9864,3279,3198,5151,5091,10184,2281,10140,2291
min_delay,0.100475,0.100209,0.100455,0.100227,0.100259,0.100127,0.100496,0.100453,0.100763,0.101070
max_delay,0.334196,0.495165,0.261566,1.136774,0.274775,0.278055,0.288749,0.943554,0.523675,0.492951
avg_delay,0.191106,0.306937,0.135500,0.351687,0.104388,0.109842,0.109502,0.345147,0.352467,0.236441
avg_jitter,0.003379,0.001142,0.002267,0.002790,0.001452,0.001429,0.000839,0.003842,0.001163,0.003454
sd_delay,0.067034,0.099991,0.034896,0.205290,0.012374,0.014596,0.017230,0.181105,0.098199,0.093072
avg_bit_rate,1811.421878,7745.986761,2597.762193,2479.758429,4121.310218,4072.675376,8147.477014,1824.818978,8002.390458,1827.874609
avg_pkt_rate,226.427735,968.248345,324.720274,309.969804,515.163777,509.084422,1018.434627,228.102372,1000.298807,228.484326
