host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,10.010037,10.102123,10.107638,10.333801,10.002825,10.000684,10.001942,9.997174,10.189520,10.118701
total_packets,2282,10010,3264,3141,5105,5082,9931,2278,9985,2268
min_delay,0.100452,0.100400,0.100704,0.100085,0.100432,0.100838,0.100131,0.100149,0.100131,0.102135
max_delay,0.332579,0.455385,0.261160,1.327049,0.275919,0.278802,0.289134,0.908655,0.535857,0.457299
avg_delay,0.146304,0.169035,0.136668,0.422878,0.105457,0.135086,0.110496,0.340212,0.340222,0.241238
avg_jitter,0.003393,0.001137,0.002272,0.002853,0.001491,0.001417,0.000894,0.003751,0.001174,0.003543
sd_delay,0.047736,0.073816,0.035803,0.235835,0.013492,0.033597,0.023874,0.142048,0.094314,0.094819
avg_bit_rate,1823.769483,7927.046622,2583.392876,2431.631885,4082.846596,4065.321932,7943.257419,1822.915156,7839.427176,1793.115539
avg_pkt_rate,227.971185,990.880828,322.924109,303.953986,510.355824,508.165241,992.907177,227.864394,979.928397,224.139442
