host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.684620,10.978709,10.978374,11.297624,10.001972,11.284581,10.155711,10.499976,10.110446,10.496873
total_packets,3318,4222,3510,4422,3682,4356,910,4229,869,4266
min_delay,0.250086,0.250028,0.250419,0.250028,0.250098,0.250029,0.250319,0.250027,0.250330,0.250028
max_delay,1.683815,0.255919,1.483568,0.256103,0.719725,0.265905,1.616406,0.253171,1.584521,0.252568
avg_delay,0.590549,0.250245,0.721289,0.250253,0.257349,0.250270,0.833970,0.250237,0.835046,0.250234
avg_jitter,0.004287,0.000149,0.004465,0.000151,0.002367,0.000159,0.019261,0.000149,0.018918,0.000147
sd_delay,0.408269,0.000221,0.395895,0.000299,0.040999,0.000632,0.296512,0.000186,0.272389,0.000181
avg_bit_rate,2836.732296,4210.246694,2838.048695,4208.851769,2945.723426,3456.041818,758.874697,2694.267909,727.298391,2702.800825
avg_pkt_rate,354.591537,526.280837,354.756087,526.106471,368.215428,432.005227,94.859337,336.783489,90.912299,337.850103
