host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.632109,10.755939,11.204434,11.214064,9.999739,11.276497,10.150020,10.481242,10.072051,10.489760
total_packets,3455,4210,3354,4504,3671,4231,1152,4333,732,4057
min_delay,0.250344,0.250031,0.250191,0.250028,0.250236,0.250035,0.250128,0.250026,0.250266,0.250026
max_delay,2.023937,0.253626,1.858269,0.254943,0.720899,0.252231,1.167247,0.255473,1.200823,0.255111
avg_delay,0.588846,0.250242,0.762446,0.250247,0.257519,0.250233,0.636120,0.250237,0.641594,0.250241
avg_jitter,0.004344,0.000145,0.004680,0.000152,0.002407,0.000145,0.013661,0.000144,0.022100,0.000153
sd_delay,0.432997,0.000218,0.510762,0.000223,0.041952,0.000173,0.205470,0.000219,0.212048,0.000235
avg_bit_rate,2784.494776,4158.124755,2762.014301,4176.067235,2937.686074,3438.905519,955.558641,2695.285710,618.475423,2706.834176
avg_pkt_rate,348.061847,519.765594,345.251788,522.008404,367.210759,429.863190,119.444830,336.910714,77.309428,338.354272
