host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,9.998870,10.724495,9.999715,10.991430,9.995957,10.995838,10.001114,10.698840,9.999864,10.192246
total_packets,4624,4191,4591,4310,4022,4113,3167,4258,3193,3769
min_delay,0.100084,0.100028,0.100199,0.100026,0.100351,0.100028,0.100282,0.100025,0.100147,0.100026
max_delay,0.412692,0.217648,0.420194,0.219986,0.270477,0.212147,0.384695,0.214575,0.275804,0.134338
avg_delay,0.110260,0.101081,0.110369,0.100875,0.105001,0.101044,0.113152,0.101894,0.106077,0.100412
avg_jitter,0.001818,0.000257,0.001860,0.000286,0.001819,0.000404,0.002375,0.000303,0.002203,0.000158
sd_delay,0.036411,0.007695,0.036628,0.005009,0.013759,0.004765,0.038132,0.010641,0.014422,0.001395
avg_bit_rate,3700.457747,3998.819476,3673.795446,4034.529508,3219.120761,3311.023797,2534.119494,2599.768309,2555.272059,2635.867402
avg_pkt_rate,462.557218,499.852435,459.224431,504.316189,402.390095,413.877975,316.764937,324.971039,319.409007,329.483425
