host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.001561,10.744648,9.999993,10.953977,10.000692,10.558019,10.002402,10.180630,9.994956,10.193096
total_packets,4880,4614,4880,4254,4015,3979,3240,4189,3227,3797
min_delay,0.100138,0.100021,0.100048,0.100030,0.100173,0.100024,0.100173,0.100022,0.100327,0.100024
max_delay,0.273873,0.101278,0.273828,0.102828,0.266889,0.102015,0.261832,0.102389,0.261848,0.104286
avg_delay,0.103970,0.100312,0.103964,0.100315,0.104639,0.100318,0.105810,0.100314,0.105826,0.100317
avg_jitter,0.001419,0.000130,0.001416,0.000135,0.001738,0.000132,0.002064,0.000136,0.002085,0.000142
sd_delay,0.012610,0.000174,0.012564,0.000185,0.012885,0.000184,0.013893,0.000182,0.013951,0.000207
avg_bit_rate,3904.180373,4068.590352,3904.842953,4069.239071,3212.646706,3314.966859,2592.047694,2662.851087,2583.709766,2669.893421
avg_pkt_rate,488.022547,508.573794,488.105369,508.654884,401.580838,414.370857,324.005962,332.856386,322.963721,333.736678
