host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.633353,10.738947,10.426518,11.246979,9.999978,11.271981,10.170078,10.498318,10.185832,10.491877
total_packets,3581,4313,3903,4425,3687,4343,894,4295,1161,4291
min_delay,0.250156,0.250020,0.250152,0.250022,0.250189,0.250022,0.250127,0.250017,0.250264,0.250025
max_delay,1.378228,0.251054,1.300620,0.252060,0.723003,0.251883,1.627091,0.255247,1.217507,0.251482
avg_delay,0.558005,0.250199,0.556487,0.250204,0.257286,0.250200,0.854222,0.250202,0.596510,0.250208
avg_jitter,0.004001,0.000121,0.003656,0.000121,0.002304,0.000121,0.019336,0.000124,0.014063,0.000123
sd_delay,0.300143,0.000145,0.220230,0.000153,0.041362,0.000149,0.346760,0.000199,0.136343,0.000151
avg_bit_rate,2900.453341,4242.609585,3134.545443,4254.061991,2950.254071,3483.703395,744.908617,2727.531941,957.633058,2729.135957
avg_pkt_rate,362.556668,530.326198,391.818180,531.757749,368.781759,435.462924,93.113577,340.941493,119.704132,341.141995
