host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.000624,10.901340,10.000734,10.995450,10.000666,10.967418,9.996877,10.197097,10.002027,10.203176
total_packets,4901,4332,4886,4205,4026,4234,3231,4037,3215,4026
min_delay,0.100130,0.100028,0.100320,0.100025,0.100176,0.100026,0.100215,0.100032,0.100184,0.100030
max_delay,0.274930,0.115271,0.274836,0.108857,0.269089,0.115346,0.269832,0.119522,0.261487,0.115019
avg_delay,0.104039,0.100369,0.104031,0.100356,0.104748,0.100351,0.105875,0.100476,0.106221,0.100403
avg_jitter,0.001559,0.000192,0.001557,0.000187,0.001836,0.000199,0.002194,0.000232,0.002214,0.000210
sd_delay,0.012440,0.000775,0.012453,0.000539,0.013064,0.000683,0.013585,0.001382,0.014218,0.000942
avg_bit_rate,3921.179570,4019.528797,3909.040406,4086.777618,3221.239699,3306.279771,2586.350559,2653.174894,2572.282951,2662.425027
avg_pkt_rate,490.147446,502.441100,488.630051,510.847202,402.654962,413.284971,323.293820,331.646862,321.535369,332.803128
