host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.090043,10.746224,13.079722,11.262198,10.001363,10.852504,12.702141,10.496694,12.222351,10.497036
total_packets,6540,4623,2032,4184,5912,4267,1271,4048,827,3796
min_delay,0.250263,0.250021,0.251757,0.250028,0.250056,0.250030,0.251680,0.250039,0.251102,0.250026
max_delay,3.642469,0.444775,8.830639,0.444325,1.183463,0.446034,8.471861,0.440862,8.434790,0.447438
avg_delay,1.749390,0.252896,4.612755,0.253370,0.369472,0.253341,4.442804,0.253494,4.608154,0.253143
avg_jitter,0.002685,0.003225,0.009651,0.003767,0.001792,0.003555,0.014843,0.003541,0.025434,0.003577
sd_delay,0.998179,0.013740,2.779923,0.016037,0.220807,0.015461,2.411245,0.015496,2.600015,0.014166
avg_bit_rate,5643.482738,4130.564487,2639.875542,4125.540122,4729.609459,3429.178581,1774.404442,2677.253259,820.741964,2681.746423
avg_pkt_rate,705.435342,516.320561,329.984443,515.692515,591.201182,428.647323,221.800555,334.656657,102.592746,335.218303
