host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.652574,10.911903,10.673863,11.036676,9.999301,10.947224,10.748591,10.198042,10.684209,10.193787
total_packets,9188,4480,7736,4628,6891,4550,5322,4192,3758,4022
min_delay,0.100440,0.100020,0.101012,0.100016,0.100073,0.100021,0.101757,0.100022,0.103425,0.100022
max_delay,0.787135,0.168398,1.046930,0.167907,0.431022,0.166944,1.966318,0.167902,2.552542,0.167988
avg_delay,0.434870,0.101669,0.584316,0.101713,0.108678,0.101780,0.936933,0.101799,1.251840,0.101871
avg_jitter,0.001451,0.002370,0.001881,0.002284,0.001110,0.002453,0.002895,0.002727,0.004414,0.002836
sd_delay,0.236399,0.007935,0.294434,0.007722,0.031885,0.008064,0.577124,0.008067,0.665509,0.008647
avg_bit_rate,7377.366582,4295.832347,6210.598118,4298.175096,5514.070902,3509.791986,4293.322068,2734.050025,3021.295795,2727.815122
avg_pkt_rate,922.170823,536.979043,776.324765,537.271887,689.258863,438.723998,536.665258,341.756253,377.661974,340.976890
