host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.535024,10.869774,10.468780,10.958808,10.000480,10.999612,10.978579,10.199840,10.685062,10.195142
total_packets,9274,4485,8426,4424,6432,4159,6365,4176,4233,3921
min_delay,0.100956,0.100023,0.101058,0.100031,0.100290,0.100036,0.101523,0.100019,0.103319,0.100023
max_delay,0.667355,0.167062,0.867883,0.166981,0.423203,0.165487,1.256428,0.165583,1.209378,0.165565
avg_delay,0.240671,0.101972,0.354372,0.102481,0.106515,0.102479,0.436522,0.102384,0.761587,0.102385
avg_jitter,0.001200,0.002955,0.001498,0.003505,0.001150,0.003633,0.001828,0.003447,0.003621,0.003522
sd_delay,0.171605,0.007536,0.237226,0.008732,0.026478,0.008608,0.377338,0.008195,0.188959,0.008039
avg_bit_rate,7436.565179,4114.934530,6779.675933,4119.298863,5145.859351,3401.251686,5179.865095,2688.720846,3400.611090,2686.998126
avg_pkt_rate,929.570647,514.366816,847.459492,514.912358,643.232419,425.156461,647.483137,336.090106,425.076386,335.874766
