host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.076101,10.832634,14.132593,11.237966,10.740951,10.860671,11.480729,10.498264,12.544602,10.493083
total_packets,6295,4333,1209,4258,5860,4017,1253,4027,958,4071
min_delay,0.250461,0.250025,0.251704,0.250036,0.251406,0.250029,0.251484,0.250033,0.250539,0.250025
max_delay,3.595701,0.390428,11.532940,0.386061,1.177093,0.392619,7.162515,0.377168,8.162354,0.380275
avg_delay,1.738332,0.253297,5.874515,0.253217,0.618564,0.253332,3.135902,0.253835,4.199254,0.253328
avg_jitter,0.002835,0.003818,0.017887,0.003863,0.002599,0.003881,0.012560,0.004142,0.022475,0.003655
sd_delay,1.046933,0.014213,4.131325,0.013507,0.234435,0.013993,1.969420,0.015094,2.631294,0.014096
avg_bit_rate,5321.695791,4090.047860,1416.167212,4103.857438,4720.214298,3359.789643,2379.161854,2675.906707,900.395828,2682.399087
avg_pkt_rate,665.211974,511.255983,177.020902,512.982180,590.026787,419.973705,297.395232,334.488338,112.549478,335.299886
