host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,12.685796,10.998589,10.604978,11.188352,10.000560,10.897135,12.533872,10.495960,11.904237,10.505374
total_packets,7291,4353,1108,4287,6012,4411,2168,4236,1916,4001
min_delay,0.250111,0.250030,0.251058,0.250024,0.250137,0.250024,0.251388,0.250024,0.253367,0.250025
max_delay,5.079264,0.446111,7.949522,0.418786,1.190146,0.441497,5.840638,0.448947,3.160588,0.433841
avg_delay,2.659748,0.253002,4.399655,0.252552,0.381378,0.253088,2.431478,0.253266,1.996506,0.253735
avg_jitter,0.002714,0.003038,0.016358,0.002772,0.001896,0.003560,0.009004,0.003416,0.010527,0.003581
sd_delay,1.381741,0.014043,2.916702,0.012029,0.221713,0.013791,1.261081,0.015112,0.551497,0.016081
avg_bit_rate,6441.204196,4212.663916,1390.447692,4222.598462,4809.930442,3474.838872,2319.331732,2716.599554,1638.805029,2709.793208
avg_pkt_rate,805.150524,526.582989,173.805962,527.824808,601.241305,434.354859,289.916467,339.574944,204.850629,338.724151
