host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.866204,10.956651,10.728426,11.028439,10.000674,10.959053,10.469000,10.194520,10.225615,10.190823
total_packets,9266,4616,8615,4624,6923,4429,6886,4250,4883,4050
min_delay,0.100145,0.100021,0.101100,0.100022,0.100084,0.100023,0.103117,0.100019,0.105782,0.100019
max_delay,1.004076,0.172463,1.220646,0.173943,0.443341,0.171350,0.645630,0.173417,1.142932,0.173531
avg_delay,0.435661,0.102232,0.647176,0.102324,0.107558,0.102227,0.402511,0.102263,0.679243,0.102448
avg_jitter,0.001402,0.003347,0.001740,0.003457,0.001108,0.003452,0.001922,0.003305,0.003024,0.003680
sd_delay,0.290924,0.008709,0.282879,0.008814,0.029580,0.008589,0.175184,0.008286,0.225416,0.009291
avg_bit_rate,7432.626570,4278.022241,6901.392139,4303.717737,5538.781622,3551.072218,5527.725134,2750.348095,3928.944192,2756.601490
avg_pkt_rate,929.078321,534.752780,862.674017,537.964717,692.347703,443.884027,690.965642,343.793512,491.118024,344.575186
