host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,11.001640,10.995951,16.666181,11.178256,10.188369,11.302873,11.743961,10.500954,12.232814,10.492856
total_packets,5847,4324,1743,4329,6006,4321,867,4187,625,3989
min_delay,0.250070,0.250029,0.250286,0.250029,0.250070,0.250033,0.251719,0.250024,0.250943,0.250025
max_delay,4.168948,0.452741,13.452838,0.452368,1.182633,0.450421,7.578602,0.446557,6.662556,0.448422
avg_delay,2.207885,0.252824,4.787620,0.253456,0.424023,0.252990,3.399747,0.252819,3.539399,0.253984
avg_jitter,0.002887,0.003319,0.011206,0.003787,0.002082,0.003059,0.020627,0.003173,0.033660,0.003857
sd_delay,1.325168,0.014672,3.734980,0.015665,0.230785,0.013685,1.940808,0.013874,1.678968,0.017233
avg_bit_rate,5156.305769,4170.998121,2867.415740,4194.583303,4809.141449,3452.625270,1283.294609,2670.877019,601.690302,2685.092138
avg_pkt_rate,644.538221,521.374765,358.426968,524.322913,601.142681,431.578159,160.411826,333.859627,75.211288,335.636517
