host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.002076,10.864815,9.998552,11.012721,10.000681,10.538768,10.002489,10.200025,10.000614,10.194256
total_packets,5091,4625,5115,4470,4208,4272,3299,4118,3292,4090
min_delay,0.100143,0.100027,0.100207,0.100028,0.100101,0.100026,0.100425,0.100030,0.100229,0.100021
max_delay,0.275444,0.118035,0.269969,0.117368,0.275935,0.116572,0.261175,0.116776,0.264643,0.116758
avg_delay,0.104387,0.100510,0.104209,0.100438,0.104417,0.100453,0.105516,0.100465,0.105955,0.100452
avg_jitter,0.001504,0.000466,0.001482,0.000406,0.001770,0.000392,0.002152,0.000402,0.002176,0.000425
sd_delay,0.012836,0.001586,0.013117,0.001316,0.012574,0.001309,0.013269,0.001407,0.013396,0.001387
avg_bit_rate,4072.874534,4231.166687,4093.019386,4236.388477,3366.904699,3467.543980,2639.210821,2704.703764,2633.893152,2722.438386
avg_pkt_rate,509.109317,528.895836,511.627423,529.548560,420.863087,433.442998,329.901353,338.087970,329.236644,340.304798
