host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.001672,10.850684,9.997752,10.965615,10.000074,10.976527,10.001198,10.195680,9.999430,10.191183
total_packets,4953,4631,4960,4309,4162,4180,3294,4143,3295,4000
min_delay,0.100292,0.100027,0.100328,0.100020,0.100360,0.100033,0.100273,0.100026,0.100199,0.100021
max_delay,0.275023,0.104335,0.274825,0.104499,0.270104,0.104253,0.262154,0.102568,0.263306,0.102683
avg_delay,0.103962,0.100346,0.103991,0.100353,0.104452,0.100344,0.105507,0.100342,0.105502,0.100326
avg_jitter,0.001432,0.000190,0.001441,0.000180,0.001705,0.000175,0.002071,0.000178,0.002072,0.000171
sd_delay,0.012583,0.000242,0.012810,0.000237,0.012700,0.000230,0.013249,0.000223,0.013344,0.000202
avg_bit_rate,3962.497081,4107.581594,3969.273931,4124.680160,3329.878711,3439.222355,2635.599557,2701.334594,2636.745408,2707.781090
avg_pkt_rate,495.312135,513.447699,496.159241,515.585020,416.234839,429.902794,329.449945,337.666824,329.593176,338.472636
