host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.001692,10.746102,9.998769,11.288027,10.000560,11.237525,10.000329,10.506028,10.212702,10.499130
total_packets,4223,3987,3659,4342,3439,4275,1880,3851,938,3808
min_delay,0.250414,0.250027,0.250210,0.250029,0.250390,0.250027,0.250512,0.250024,0.250473,0.250024
max_delay,2.349218,0.473263,1.586624,0.474207,0.764661,0.473814,2.467027,0.473788,2.552069,0.474132
avg_delay,0.861191,0.257086,0.460877,0.256279,0.277784,0.256048,0.752893,0.256857,1.006468,0.257053
avg_jitter,0.003628,0.007163,0.003401,0.006646,0.002895,0.006555,0.008385,0.006740,0.019799,0.006871
sd_delay,0.589387,0.027417,0.324765,0.025651,0.093215,0.025562,0.678493,0.027468,0.474580,0.028149
avg_bit_rate,3379.424394,4042.876655,2927.476354,4054.519203,2751.547796,3343.436381,1504.313800,2664.859160,788.283859,2666.332708
avg_pkt_rate,422.428049,505.359582,365.934544,506.814900,343.943474,417.929548,188.039225,333.107395,98.535482,333.291589
