host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.000504,10.977908,9.998824,10.822868,10.001816,10.552275,10.002056,10.200067,9.994460,10.193786
total_packets,5032,4523,4988,4398,4173,4296,3280,4171,3281,4051
min_delay,0.100477,0.100021,0.100151,0.100022,0.100313,0.100023,0.100171,0.100024,0.100213,0.100021
max_delay,0.276048,0.106190,0.276434,0.106571,0.275911,0.107146,0.261706,0.106562,0.263424,0.106330
avg_delay,0.104035,0.100296,0.103977,0.100307,0.104495,0.100304,0.105555,0.100292,0.105550,0.100308
avg_jitter,0.001530,0.000226,0.001551,0.000235,0.001803,0.000243,0.002180,0.000237,0.002187,0.000237
sd_delay,0.012695,0.000425,0.012705,0.000460,0.013084,0.000481,0.013310,0.000398,0.013140,0.000490
avg_bit_rate,4025.959116,4212.836652,3991.340894,4210.894780,3338.629030,3446.202396,2624.170046,2697.334072,2625.240778,2697.328676
avg_pkt_rate,503.244889,526.604581,498.917612,526.361848,417.328629,430.775300,328.021256,337.166759,328.155097,337.166085
