host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.001708,10.908990,9.994638,11.116284,10.001539,10.951621,10.001828,10.196363,9.995303,10.194858
total_packets,5004,4597,5036,4419,4159,4408,3263,4107,3261,3968
min_delay,0.100101,0.100027,0.100351,0.100024,0.100274,0.100022,0.100163,0.100025,0.100151,0.100026
max_delay,0.278678,0.105368,0.275258,0.104291,0.261579,0.106625,0.263835,0.105117,0.267060,0.104997
avg_delay,0.103905,0.100265,0.103905,0.100259,0.104376,0.100269,0.105470,0.100255,0.105520,0.100250
avg_jitter,0.001540,0.000182,0.001503,0.000172,0.001801,0.000182,0.002185,0.000168,0.002208,0.000171
sd_delay,0.012705,0.000295,0.012705,0.000234,0.011950,0.000319,0.013195,0.000227,0.013362,0.000227
avg_bit_rate,4003.358533,4214.803357,4030.849843,4187.861263,3327.467861,3454.906835,2610.418534,2699.503694,2610.080255,2698.520624
avg_pkt_rate,500.419817,526.850420,503.856230,523.482658,415.933483,431.863354,326.302317,337.437962,326.260032,337.315078
