host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.000385,10.788774,10.322448,10.960561,10.001349,10.896361,10.001740,10.499432,10.000771,10.489467
total_packets,4455,4356,2936,4333,3688,4169,2221,4311,2399,3843
min_delay,0.250197,0.250024,0.250459,0.250022,0.250199,0.250025,0.250261,0.250022,0.250515,0.250029
max_delay,1.313793,0.371275,2.541246,0.369615,0.852415,0.368620,2.597384,0.371364,2.255397,0.368438
avg_delay,0.573795,0.252637,0.935323,0.252520,0.280622,0.253055,1.124749,0.252586,0.756618,0.252802
avg_jitter,0.003284,0.002601,0.005254,0.002708,0.002597,0.003171,0.007837,0.003022,0.006582,0.002997
sd_delay,0.353544,0.012461,0.683358,0.011984,0.100471,0.013768,0.698389,0.012318,0.548444,0.012505
avg_bit_rate,3564.551436,4197.199573,2458.663077,4233.999266,2950.851775,3453.952649,1777.106729,2719.131446,1919.486771,2721.591711
avg_pkt_rate,445.568930,524.649947,307.332885,529.249908,368.856472,431.744081,222.138341,339.891431,239.935846,340.198964
