host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.190273,10.810664,10.000687,11.412560,9.995924,10.842900,10.001718,10.495513,10.154502,10.489330
total_packets,3979,3817,3786,4192,3568,4262,2241,4354,763,3650
min_delay,0.251035,0.250028,0.250291,0.250030,0.250685,0.250029,0.250238,0.250025,0.250389,0.250026
max_delay,1.936604,0.379781,1.781675,0.377175,0.792007,0.372714,2.368980,0.375785,3.244265,0.381287
avg_delay,0.556525,0.251494,0.612120,0.251422,0.281662,0.251050,0.889728,0.251281,1.236561,0.251406
avg_jitter,0.003873,0.001640,0.004124,0.001558,0.002702,0.001206,0.007127,0.001469,0.024487,0.001465
sd_delay,0.397357,0.007943,0.422006,0.007822,0.095391,0.005817,0.655972,0.007093,0.886617,0.008152
avg_bit_rate,3188.252191,3997.766307,3029.085340,4011.244525,2856.445034,3312.106319,1793.111284,2651.844929,648.615634,2652.987036
avg_pkt_rate,398.531524,499.720788,378.635667,501.405566,357.055629,414.013290,224.138911,331.480616,81.076954,331.623379
