host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,9.999931,10.813789,10.003077,11.063055,10.001295,10.572296,10.001155,10.213606,10.000947,10.196055
total_packets,4956,4348,5013,4475,4156,4309,3252,4102,3290,3963
min_delay,0.100251,0.100024,0.100240,0.100025,0.100283,0.100030,0.100300,0.100025,0.100219,0.100022
max_delay,0.274959,0.106793,0.276774,0.105844,0.274250,0.107121,0.259822,0.106606,0.263310,0.105250
avg_delay,0.104067,0.100284,0.104289,0.100287,0.104484,0.100305,0.105546,0.100275,0.105495,0.100262
avg_jitter,0.001598,0.000211,0.001565,0.000203,0.001838,0.000209,0.002237,0.000193,0.002187,0.000183
sd_delay,0.012829,0.000353,0.013268,0.000366,0.012688,0.000463,0.012801,0.000341,0.012988,0.000277
avg_bit_rate,3965.185813,4154.768112,4010.608151,4139.087088,3325.182729,3411.066864,2602.066811,2674.801755,2632.486220,2678.319932
avg_pkt_rate,495.648227,519.346014,501.326019,517.385886,415.647841,426.383358,325.258351,334.350219,329.060778,334.789992
