host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,9.997303,10.720602,10.001197,11.049220,10.002831,10.935322,10.000640,10.196567,9.998525,10.197451
total_packets,5021,4526,4991,4542,4114,4467,3271,3868,3278,3915
min_delay,0.100487,0.100029,0.100222,0.100029,0.100155,0.100029,0.100201,0.100031,0.100402,0.100027
max_delay,0.274845,0.109903,0.277473,0.109889,0.271837,0.110258,0.263494,0.110699,0.265607,0.110263
avg_delay,0.105146,0.100692,0.104025,0.100681,0.104419,0.100692,0.105585,0.100769,0.106370,0.100676
avg_jitter,0.001411,0.000543,0.001423,0.000554,0.001710,0.000588,0.002082,0.000649,0.002070,0.000550
sd_delay,0.013631,0.001291,0.013049,0.001267,0.012407,0.001272,0.013476,0.001382,0.013661,0.001217
avg_bit_rate,4018.424179,4161.239843,3993.056354,4164.244858,3291.200329,3411.570497,2617.455673,2701.605619,2623.061798,2699.695394
avg_pkt_rate,502.303022,520.154980,499.132044,520.530607,411.400041,426.446312,327.181959,337.700702,327.882725,337.461924
